Topic,Title,ID,Comments,Label,Index
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,I hope Trey Gowdy has learned from his mistakes he could be very helpful to the American citizens in the future,0,[385 367 426 ... 271 240 157]
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,The 5 has been more entertaining than WWE in the last 12-15 years,0,[ 153  135  473 ...  157 1417  226]
Trump First Impeachment,Collins: Trump will get reelected because of Pelosi,https://www.youtube.com/watch?v=1_AGDr1UomY,Gotta win the House or it will continue.,0,[ 478 1289 1276 ... 1205  271  702]
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"""Did I write a report?"" - Robert Mueller Testimony before Congress",0,[1227  944 1107 ...  222  596 1336]
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,"Sooooooo... which is it? Speak through indictments, or... There has to be ways to hold people accountable other than indictments?",0,[ 379  487  358 ...  596  702 1437]
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,2nd impeachment is going to fail like the 1st one did.,0,[ 484  317  463 ...  692 1336 1437]
Trump First Impeachment,Collins: Trump will get reelected because of Pelosi,https://www.youtube.com/watch?v=1_AGDr1UomY,Just another dem smokescreen to slow down the incoming revelation's and prevent any charges being dropped on them. KAG.,0,[ 789  724  371 ... 1147  271  739]
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,Wowwwww here we go again dems are literally a waist of time,0,[380 340 347 ... 601 702 739]
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,"I am going to repeat this again 
Senator Linsey Graham will actually do absolutely nothing. 
Graham loves being on these shows ,
Talks and acts big but has and will do nothing.",0,[ 338  433  445 ...  271 1437  222]
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,"Lindsey Graham is ALWAYS going to ""do"" something; trouble is Graham never does get around doing anything. The more we see of him is he seems to be a RINO.",0,[ 421  444  338 ...  739 1437  596]
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,I love these people democrats how they expose and show the world who they are.,0,[347 398 486 ... 573 702 271]
Trump First Impeachment,Collins: Trump will get reelected because of Pelosi,https://www.youtube.com/watch?v=1_AGDr1UomY,Who else wants to see Nancy Pelosi in prison?,1,[ 465  399  351 ...  739 1336 1205]
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,"Gram is like me saying I am going to painting my house, I am always going to do it but I never pick up a brush.",0,[ 985  608  478 ... 1065  271  157]
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,don't worry when the Traitor is out of the WH we will finally make him accountable,0,[1096 1098 1132 ... 1147  702 1437]
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,"It's all they know how to do and they have zero positive agendas to push, so . . . . Impeach, impeach impeach.",0,[ 484  463  317 ... 1147  739 1336]
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,JUAN ruins The Five with his TDS. I have seen some sane Democrats on social media that could replace him and add actual reasonable discussion on issues. I have to mute him to even watch the show.,0,[ 423  498  461 ...  564 1000  702]
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"Judge Jeanine is absolutely right about Susan Rice's email being an admission of guilt. She even uses quotes every time she types, ""by the book.""",1,[ 609 1302 1016 ...  696  418  596]
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"*According to the Left, everybody in Hollywood is also an expert.*",0,[ 886  608 1026 ...   60 1000  157]
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"""Jaun"" you have a lot to learn & WILL NEVER EVER change!!",0,[ 389  346 1289 ...  374  421  702]
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,Trey Gowdy: We need indictment light guys cuz we are friends with the swamp,0,[1133  467  385 ...  234  564  601]
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,I thought America is a country of equality/justice/logic ?🤔,0,[1091  408  853 ... 1065  596  418]
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,Trey why did yourself and Paul Ryan do the sapena when you had the chance.,0,[ 436 1271 1056 ...  289  564  157]
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"What has Pelosi done in the last 4 years
Except go after the nominatied President",0,[ 390  399 1190 ... 1205  289  702]
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"so, the coup continues.",0,[ 371   96  411 ...  343 1000 1437]
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,I lost a lot of respect for Gowdy after seeing him on Tucker Carlson last week.,0,[ 377  462  361 ... 1084  601  157]
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,Replacing Juan soon? tired of his stupid comments. Shows getting boring.,0,[370 328 410 ... 418 157 702]
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,"is there a reason gowdy wants ""other ways"" to hold people accountable? I've don't believe in him anymore",0,[377 361 385 ... 739 157 702]
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,"I would feel so ashamed of my party if they just continued to launch failed impeachment after failed impeachment. 
Id probably no longer vote for or associate myself with them",0,[ 484  441  317 ...  921  692 1437]
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,Have they already given up on Jokin’ Joe?,1,[1138 1141 1123 ... 1065 1383  702]
Trump First Impeachment,Collins: Trump will get reelected because of Pelosi,https://www.youtube.com/watch?v=1_AGDr1UomY,"Then in Pelosi’s eyes, anyone who is accused of a crime and found not guilty is guilty forever. Unless of course its a democrat.",0,[ 399  349  458 ...  596 1205  702]
Trump First Impeachment,Collins: Trump will get reelected because of Pelosi,https://www.youtube.com/watch?v=1_AGDr1UomY,"Remove Dems from the House in Nov, their anti-Trump psychosis makes them incapable of running the country",0,[ 443 1347 1291 ... 1437  596 1000]
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,They keep this up the swamp is going to drain themselves,0,[ 428 1133  455 ...  739  289  157]
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,I found the origin of the Russian probe! “Russia if you’re listening please help” There you go,0,[1221  265  961 ...  528 1392 1401]
Trump First Impeachment,Collins: Trump will get reelected because of Pelosi,https://www.youtube.com/watch?v=1_AGDr1UomY,"ha ha"" pelosi"" must be putin's new nickname.",0,[ 161  169 1041 ... 1205  702  289]
Trump First Impeachment,Collins: Trump will get reelected because of Pelosi,https://www.youtube.com/watch?v=1_AGDr1UomY,If mike Bloomberg is elected as president with Hillary as his Vice President he will last less time than president William Henry Harrison,1,[ 999 1146 1151 ...  596  179   60]
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,Just elect me as President. I need more votes.,0,[ 999  930  303 ...  374 1147 1437]
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,"trey gowdy: from celebrated former prosecutor to the manchild""s mouthpiece! poor man!",0,[ 385  436  426 ...  157 1437 1000]
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"can we call it the ""Four"" from now on?, or the Five minus Juan. good lord!",0,[323 370 341 ... 289 564 702]
Trump First Impeachment,Collins: Trump will get reelected because of Pelosi,https://www.youtube.com/watch?v=1_AGDr1UomY,"I was talking to a friend who was concerned that Joe Biden would be elected.
""If this mushbrain gets in, 401k's and the stock market will...""
""Trump's already won re-election,"" I said.
""I dunno, man. The Democrats...""
*""Trump's already won re-election.""*",0,[1138  302  320 ...  633  289  696]
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,*It's amazing how many Democrats are begging to have their rights and property taken away.*,0,[347 356 446 ... 712 696 702]
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,Lindsey is right up thier with the late John McCain,0,[ 934  421  445 ...  939 1205  601]
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"Juan, you're fired.",0,[370 376 354 ... 885 564 702]
Trump First Impeachment,Collins: Trump will get reelected because of Pelosi,https://www.youtube.com/watch?v=1_AGDr1UomY,Get the house back and we can move forward,0,[ 438 1289 1186 ...  271  157  739]
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,Juan= Would rather die than admit his party is full of lying fools.,0,[498 370 328 ... 692 564 702]
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,Wonderful. A new impeachment to hold our attention while the next plague rolls in. Or a swarm of locusts or invasion of pythons.,0,[1287 1177  487 ... 1437 1000  739]
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,Ain't it beautiful to watch the dems end there own party. All we have to do is vote in November. Until then just set back and watch the clown car keep running into the wall over and over again. GO DEMOCRUDS GO.,0,[ 380  443  446 ...  573  712 1000]
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"I guess liberals, mainstream media and democrats all have coronavirus and TDS 🤔🤔",1,[ 962  386  221 ...  564 1147 1000]
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"*Hussein Obama: ""Oh yes, you were right Michael... I mean Michelle. Yours IS bigger!""*",1,[ 911  965 1381 ...  418  739 1336]
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"They CAN'T do anything else, that is why they continue impeachment",0,[ 441  317  463 ...  692 1336 1437]
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"Oh goody, some more tax payers money spend by the Left while in the house doing nothing.",0,[ 438  478  608 ... 1336  702  418]
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,"Guess what everyone, the democrats are launching an 'investigation', guess what it is about..... TRUMP, 
What a coinsedence, NOT!!",0,[434 347 944 ... 374 289 702]
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,"If they did it, prosecute. This whole thing is “unprecedented”. The conclusion may also be. Refusing to do what is right is obviously “wrong”!",0,[ 353 1136 1186 ...  702  289  157]
Trump First Impeachment,The Five' slams House Democrats' 'impeachment 2.0',https://www.youtube.com/watch?v=AX96tOm2CPg,"I guess they better hurry, they only have five months before Trump is re elected and they are unelected",0,[1160  944 1314 ...  702 1336  289]
Trump First Impeachment,Trey Gowdy reacts to news of unlikely investigation into Obama,https://www.youtube.com/watch?v=pejREEOd4NY,"Let me get this straight: If someone is guilty of TREASON, SEDITION, ABUSE OF PROCESS, etc ., there are ways of punishing this OTHER THAN incarceration ✳✳✳ W H A T ❓❗❓❗❓❗❓❓❓",0,[1038  916 1059 ...  418  596 1437]
Trump First Impeachment,Collins: Trump will get reelected because of Pelosi,https://www.youtube.com/watch?v=1_AGDr1UomY,WHY DOESN'T SHE CLEAN UP HER DISTRICT? PEOPLE THERE ARE TAKING SCHIFFS RIGHT IN THE DAM STREET.,0,[349 396 383 ... 596 157 702]
