Topic,Title,ID,Comments,Likes,Khiem,Brett,Noushin,Label
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Thank-you, Trevor for a brilliantly considered message. I am a fan, and I am a white guy; 60 something. I remember the civil rights movement, I remember the riots ...almost everywhere at one time or another; Chicago, 1969 comes to mind. I remember the murder of Martin Luther King. At he age of 13, I was already wondering; what is going on here? 
One of my ""jobs"" is to deliver worship services to small, white, dying Protestant congregations in upstate, rurul New York. These Christian Congregations have been at it all of their lives, and they get it, but are shielded from the real clash. In my most recent message I talked about connecting the dots; the dominoes. And, then, to hear you talk about it brought tears to my eyes. You, and many of the other night show hosts, are our modern philosophers; keep doing what you do.",16,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,Who do I call when the murderer wears a badge,549,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"""Black people are literally saying 'please stop killing us' and there are some people saying, 'But...' """,52,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"“...legitimacy is based on three things. First of all, the people who are asked to obey authority have to feel like they have a voice--that if they speak up, they will be heard. Second, the law has to be predictable. There has to be a reasonable expectation that the rules tomorrow are going to be roughly the same as the rules today. And third, the authority has to be fair. It can't treat one group differently from another.”",42,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Mind-blowingly insightful; Trevor's insight here and connecting the dots to the bigger picture of how society ""works"" should make us all sit up, take notice, and most importantly, change how we see the world and how we act in it. I wish our so-called ""leaders"" could come close to having this insight. And more importantly, do something with it. if it doesn't come from leaders, which it likely won't, then the people will have to act.",42,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Trevor nails it again, in a soft voice his words are louder than hate. Peace love and Unity from Cornwall, uk.",140,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"This video -- along with everything going on right now -- has changed me, forever. Thank you.",22,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,Who else has been waiting for Trevor to talk about this?,16,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"I know there's zero chance of you actually reading this but I wanted to say it somewhere - 
Thanks for putting this in words. Look at you, no script, no plan, you just turned on your phone and said your peace. And it was beautiful, and it was sad, and it hurt, and it was heard.",13,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"I resonated with every single word you said. We face a similar problem here in India, from where I'm from. I hope one day people see beyond color.",35,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"""The child who is not embraced by the village will burn it down to feel its warmth"" - African proverb",4357,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"I've listened to this so many times, & it eloquently express my thoughts. Well done Trevor 👍🏾👍🏾",14,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,Can I marry your words Trevor? Your articulation of words is worthy of legacy! I've never been so captivated and intrigued in forever! 👏🏼👏🏼👏🏼,4,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,This man is speaking facts and I completely understand what he means I'm a kid doing school and my teacher making me watch this for a project I'm actually super happy to do this project,2,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"There was a time when I was Temping and given an assignment that would lead to a possible permanent job with a construction company. Not one minute after I entered the construction firm's office, the man who was to interview me said, ""I asked for a Secretary and they send me This!"" My ears became hot and my throat dry. He said nothing else, nor proceeded with the interview. I left immediately. I believe that people have had/do experience incidents like mine and you move on, forward. I would never speak to anyone the way I was spoken to that day. We have to treat each other with dignity and respect.",17,1,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"The way that man was leaning across Mr. George's neck is EXACTLY how I was trained in the Marines to take an enemy out in hand to hand combat. 
He was not kneeling on the man's shoulder....he wasn't on his back... he was directly across his neck, arteries and airway with his shin and all his weight. 
THAT'S a killing move pure and simple. 
No excuse, no mistake. 
I pray he goes from being an officer to being on death row for a hate crime with depraved indifference so there's no appeal",4178,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,Wow this was powerful..new subscriber,5,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"2 words at the root of the police corruption and total disregard for human life, Qualified Immunity.",21,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"An analogy that someone said really resonates with me: 
Those that say ""all lives matter"" in response to Black Lives Matter, is like a neighborhood, with varying race households, and a household of a black family is burning, and was targeted for being a black household, and they say, rightfully, ""help! Our house is burning, Black Houses Matter too! Please!"" And someone responds ""all households matter!"" But it isn't about you, it isn't about your house, your house isn't burning, your house wasn't targeted. That's what it looks like when someone acts as if Black Lives Matter is something against them. The house is burning and we must band together and put it out, they are our neighbors and deserve compassion to help bring our neighborhood together. We must fix this problem. Love thy neighbor.",15,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"""That was a hell of a punishment. Her job is one thing, but taking a white lady's dog..."" Hilarious because it's so true.",21,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,AFRICAN PROVERB: “The child who is not embraced by the village will burn it down to feel its warmth”,2492,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"The fact that as of today, 12K+ people have disliked this video is deeply concerning.",5,1,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,So injustice excuses injustice towards other innocent people..even people of your own comunity.. good message Trevor,0,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,I’ve never had it explained this way. I’ve always thought I understood what racism felt like - understanding as much as was possible as an average white lady. I’m the one to speak up when seeing/hearing racism. But Today I am humbled. The point Trevor made - think about WHO oppresses you and how that makes you feel- was a HUGE ah-ha for me. I get it now. The undercurrent of anger. The constantly being told and SHOWN you are lesser than when you are not. Wow. Thank you Trevor; this is going to change my life and that of those close to me. 👊🏿👊🏾👊🏽👊🏼👊🏻,25,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"So much insight, wit, social intelligence, so well spoken...top notch as always. You’re the total human package, Trevor Noah!!",17,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,This is the reason Colin Kaepernick took a knee but people thought he was disrespecting the flag but this is the true reason he took that knee,2589,0,0,1,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,God bless Patricia. She raised one of the greatest humanitarians/public speakers/thinkers of our generation.,2,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"""Losing a job is one thing, but taking a white woman's dog.""🤣🤣",9,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"As of 8/10/20, new bodycam footage has been released. Everything that was said by the prosecutors is a lie. They are directly responsible for the riots, fires, and destruction. They had this footage for the entire time. This is prosecutorial misconduct at least, I would say it’s criminal. They should be held accountable for what their actions have done to this country.",4,1,1,0,1
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,nailed it. I am sorry from my heart that I did not realize.,8,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,This needs to go viral the way Trevor breaks down everything that’s going on it’s incredible very well spoken,3070,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Excuses, excuses. We ARE adults. People really need to grow up, show a semblance of backbone.",2,0,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"I kept seeing this a frozen picture of your face in this video ALL over social media and I kept passing it by. I was like ""idk him and not interested in listening"". I have not one d@mn clue as to the why, but I watched this video for the first time and it is probably one of the most profound, thought provoking, and ... well frankly perfect videos depicting our time that I have ever seen in my life. This is a deep and very correct video!",2,,0,0,0
Murder of George Floyd,"George Floyd, Minneapolis Protests, Ahmaud Arbery &amp; Amy Cooper | The Daily Social Distancing Show",https://www.youtube.com/watch?v=v4amCfVbA_c,"Now I understand why Jon Stewart chose you. Somehow, he knew. Well done!",5,0,0,0,0
